url,digg_count,play_count,share_count,repost_count,collect_count,comment_count,video_id,author_id,duration,description,create_time,author_unique_id,location_created
https://www.tiktok.com/@williesalim/video/7286255844142894341,57100.0,750400.0,4423.0,0.0,6497.0,7196.0,7286255844142894341,6.992945236901478e+16,53.0,Vc terakhir live tiktokshop 🥹,1696463641,williesalim,ID
https://www.tiktok.com/@zachking/video/7286856325433199914,403700.0,7400000.0,2165.0,0.0,18723.0,1215.0,7286856325433199914,6.861649508535091e+16,15.0,,1696603480,zachking,US
https://www.tiktok.com/@williesalim/video/7287464484799597830,1800000.0,42800000.0,24200.0,0.0,109726.0,36400.0,7287464484799597830,6.992945236901478e+16,55.0,Pelihara singa?,1696745051,williesalim,ID
https://www.tiktok.com/@williesalim/video/7287621434828967174,209500.0,4000000.0,4051.0,0.0,15838.0,6855.0,7287621434828967174,6.992945236901478e+16,57.0,LUCU BANGET KUCING NYA!,1696781592,williesalim,ID
https://www.tiktok.com/@zachking/video/7287958559709547822,279700.0,6400000.0,2334.0,0.0,9694.0,1062.0,7287958559709547822,6.861649508535091e+16,33.0,Movie night went from mid to✨ magical✨ #PrimeBigDealDays @prime #ad ,1696860094,zachking,US
https://www.tiktok.com/@williesalim/video/7287988050834017541,1400000.0,31900000.0,19000.0,0.0,95962.0,118000.0,7287988050834017541,6.992945236901478e+16,57.0,Kucing raksasa datang,1696866952,williesalim,ID
https://www.tiktok.com/@zachking/video/7288331332197829931,226000.0,4200000.0,1347.0,0.0,8280.0,665.0,7288331332197829931,6.861649508535091e+16,22.0,Maybe it’s time to invest in work pants? 👀 #PrimeBigDealDays @prime #ad ,1696946887,zachking,US
https://www.tiktok.com/@williesalim/video/7288376731369540870,295700.0,6400000.0,3036.0,0.0,24464.0,3904.0,7288376731369540870,6.992945236901478e+16,57.0,#Stitch @Charlenemoeljono .. terharu,1696957449,williesalim,ID
https://www.tiktok.com/@williesalim/video/7288980075259940102,37500.0,597500.0,1576.0,0.0,3495.0,3361.0,7288980075259940102,6.992945236901478e+16,82.0,DARI UJUNG INDONESIA MAU KADO SERBA WARNA MERAH!!  #LionParcel #BeraniDiandelin #Diskon20% #Gass,1697097926,williesalim,ID
https://www.tiktok.com/@williesalim/video/7289041151598824709,61700.0,1100000.0,1684.0,0.0,5321.0,3594.0,7289041151598824709,6.992945236901478e+16,91.0,Semua bisa jadi samurai ngeratain musuh dan raih BOOYAH!!! #FreeFireXDemonSlayer @Garena Free Fire ID ,1697112146,williesalim,ID
https://www.tiktok.com/@zachking/video/7289094775657991466,276800.0,7800000.0,2244.0,0.0,13342.0,1187.0,7289094775657991466,6.861649508535091e+16,19.0,"Work smarter, not harder @SB Mowing ",1697124642,zachking,US
https://www.tiktok.com/@mrbeast/video/7289125744494759214,2700000.0,32400000.0,11300.0,0.0,92783.0,13200.0,7289125744494759214,6.614519312189948e+18,51.0,I can’t believe he beat the other driver 😨 #pizza #delivery #tip #car #pizzadelivery  I tipped a car to whoever could deliver pizza faster. Pizza Hut Vs. Domino’s,1697131851,mrbeast,US
https://www.tiktok.com/@williesalim/video/7289297326160514309,245900.0,4500000.0,5371.0,0.0,22328.0,13000.0,7289297326160514309,6.992945236901478e+16,41.0,SLAMET!! 😆,1697171792,williesalim,ID
https://www.tiktok.com/@williesalim/video/7289349680885009669,480600.0,8800000.0,7056.0,0.0,32625.0,7113.0,7289349680885009669,6.992945236901478e+16,82.0,Jajanin kucing SULTAN!!,1697183981,williesalim,ID
https://www.tiktok.com/@mrbeast/video/7289861757915417899,474300.0,7500000.0,2562.0,0.0,21539.0,8274.0,7289861757915417899,6.614519312189948e+18,17.0,I released another map and more skins on Stumble Guys! Download now and try them out! 😀 #ad @StumbleGuys  #stumbleguys #stumbleguysxmrbeast ,1697303220,mrbeast,US
https://www.tiktok.com/@mrbeast/video/7290240605890923818,10300000.0,87900000.0,85000.0,0.0,560551.0,49400.0,7290240605890923818,6.614519312189948e+18,14.0,She actually does cuss a little 😳#mirandacosgrove ,1697391431,mrbeast,US
https://www.tiktok.com/@williesalim/video/7290491416973790469,539700.0,12500000.0,5483.0,0.0,45766.0,5719.0,7290491416973790469,6.992945236901478e+16,77.0,Slamet dikasih suprais!!,1697449813,williesalim,ID
https://www.tiktok.com/@williesalim/video/7290517631537335557,148300.0,1900000.0,4852.0,0.0,13825.0,3509.0,7290517631537335557,6.992945236901478e+16,88.0,Sedih banget 😢,1697455916,williesalim,ID
https://www.tiktok.com/@williesalim/video/7290535379294326021,152100.0,3200000.0,1654.0,0.0,10797.0,1178.0,7290535379294326021,6.992945236901478e+16,61.0,Beruntung banget yaa!! 😭,1697460048,williesalim,ID
https://www.tiktok.com/@williesalim/video/7290553126577343750,61800.0,870100.0,961.0,0.0,4477.0,696.0,7290553126577343750,6.992945236901478e+16,59.0,Mamahnya sayang banget 🥹,1697464180,williesalim,ID
